file_name,file_path,duration,transcription,speaker_id
BAC009S0008W0211,./aishell/data_aishell/wav/train/S0008/BAC009S0008W0211.wav,6.23,发布 了 偿 二 代 监管 规则 征求 意见 稿 公开 征求 意见,5e22ba1ac4baac217ae689e7ef641eefc5e76d077c737a340ea9e37367f8b39a
BAC009S0008W0301,./aishell/data_aishell/wav/train/S0008/BAC009S0008W0301.wav,4.19,为 的 是 向 人们 介绍 一 种 全新 的 系统,5e22ba1ac4baac217ae689e7ef641eefc5e76d077c737a340ea9e37367f8b39a
BAC009S0008W0366,./aishell/data_aishell/wav/train/S0008/BAC009S0008W0366.wav,3.011,今天 将 出 的 五枚 金牌,5e22ba1ac4baac217ae689e7ef641eefc5e76d077c737a340ea9e37367f8b39a
BAC009S0008W0477,./aishell/data_aishell/wav/train/S0008/BAC009S0008W0477.wav,3.092,将 危险 中 的 男孩 救起,5e22ba1ac4baac217ae689e7ef641eefc5e76d077c737a340ea9e37367f8b39a
BAC009S0009W0460,./aishell/data_aishell/wav/train/S0009/BAC009S0009W0460.wav,3.326,并 慷慨 地 为其 买房 买车,d19d36513fc35304c8e58fb544c472b964fa48afc00eeb9e71bc878f77952c70
BAC009S0009W0440,./aishell/data_aishell/wav/train/S0009/BAC009S0009W0440.wav,3.764,哪 怕 民警 掏出 手枪 给 他 看,d19d36513fc35304c8e58fb544c472b964fa48afc00eeb9e71bc878f77952c70
BAC009S0011W0123,./aishell/data_aishell/wav/train/S0011/BAC009S0011W0123.wav,3.416,绿城 项目 的 规划 设计 水平 很高,39cb1634b88d41d0e98cbf11743b33344bd28f042b03fac3c37617fc1b7867e9
BAC009S0011W0299,./aishell/data_aishell/wav/train/S0011/BAC009S0011W0299.wav,3.674,将 电池 的 位置 设计 在 颈部 位置,39cb1634b88d41d0e98cbf11743b33344bd28f042b03fac3c37617fc1b7867e9
BAC009S0011W0415,./aishell/data_aishell/wav/train/S0011/BAC009S0011W0415.wav,3.931,推出 过 红酒 和亲 自 设计 的 手表 等,39cb1634b88d41d0e98cbf11743b33344bd28f042b03fac3c37617fc1b7867e9
BAC009S0011W0140,./aishell/data_aishell/wav/train/S0011/BAC009S0011W0140.wav,3.581,该 模式 被 大部 分开 发 商 所 接受,39cb1634b88d41d0e98cbf11743b33344bd28f042b03fac3c37617fc1b7867e9
BAC009S0011W0222,./aishell/data_aishell/wav/train/S0011/BAC009S0011W0222.wav,4.506,要 给 受损 中小 投资 者 成倍 补偿,39cb1634b88d41d0e98cbf11743b33344bd28f042b03fac3c37617fc1b7867e9
BAC009S0011W0181,./aishell/data_aishell/wav/train/S0011/BAC009S0011W0181.wav,4.208,现在 是 带领 大众 一 起 投资 一 起 赚钱,39cb1634b88d41d0e98cbf11743b33344bd28f042b03fac3c37617fc1b7867e9
BAC009S0011W0143,./aishell/data_aishell/wav/train/S0011/BAC009S0011W0143.wav,4.168,在全 成都 范围 内 复制 输出,39cb1634b88d41d0e98cbf11743b33344bd28f042b03fac3c37617fc1b7867e9
BAC009S0011W0173,./aishell/data_aishell/wav/train/S0011/BAC009S0011W0173.wav,3.118,类似 于 私募 股权 投资,39cb1634b88d41d0e98cbf11743b33344bd28f042b03fac3c37617fc1b7867e9
BAC009S0011W0328,./aishell/data_aishell/wav/train/S0011/BAC009S0011W0328.wav,3.354,在 整容 技术 如此 发达 的 今天,39cb1634b88d41d0e98cbf11743b33344bd28f042b03fac3c37617fc1b7867e9
BAC009S0011W0153,./aishell/data_aishell/wav/train/S0011/BAC009S0011W0153.wav,3.292,这 一模 式 较 完整 的 表述 应 为,39cb1634b88d41d0e98cbf11743b33344bd28f042b03fac3c37617fc1b7867e9
BAC009S0011W0144,./aishell/data_aishell/wav/train/S0011/BAC009S0011W0144.wav,3.118,房地 产 被 认为 是 传统 行业,39cb1634b88d41d0e98cbf11743b33344bd28f042b03fac3c37617fc1b7867e9
BAC009S0011W0495,./aishell/data_aishell/wav/train/S0011/BAC009S0011W0495.wav,4.425,多次 在 益阳 市区 政府 机关 行骗,39cb1634b88d41d0e98cbf11743b33344bd28f042b03fac3c37617fc1b7867e9
BAC009S0011W0367,./aishell/data_aishell/wav/train/S0011/BAC009S0011W0367.wav,3.704,哈桑 与 迪巴 巴 竞争 激烈,39cb1634b88d41d0e98cbf11743b33344bd28f042b03fac3c37617fc1b7867e9
BAC009S0011W0211,./aishell/data_aishell/wav/train/S0011/BAC009S0011W0211.wav,3.241,这种 行为 又 算 不 算 非法 获取,39cb1634b88d41d0e98cbf11743b33344bd28f042b03fac3c37617fc1b7867e9
BAC009S0011W0336,./aishell/data_aishell/wav/train/S0011/BAC009S0011W0336.wav,4.322,每 一 个 百分点 的 提升 都 比 以往 更加 困难,39cb1634b88d41d0e98cbf11743b33344bd28f042b03fac3c37617fc1b7867e9
BAC009S0011W0223,./aishell/data_aishell/wav/train/S0011/BAC009S0011W0223.wav,3.869,中国 对内 幕 交易 的 惩罚 一向 比较 轻,39cb1634b88d41d0e98cbf11743b33344bd28f042b03fac3c37617fc1b7867e9
BAC009S0011W0131,./aishell/data_aishell/wav/train/S0011/BAC009S0011W0131.wav,3.457,企业 想要 做到 轻 资产 化,39cb1634b88d41d0e98cbf11743b33344bd28f042b03fac3c37617fc1b7867e9
BAC009S0011W0130,./aishell/data_aishell/wav/train/S0011/BAC009S0011W0130.wav,4.569,不 少 企业 开始 尝试 向 轻 资产 模式 转型,39cb1634b88d41d0e98cbf11743b33344bd28f042b03fac3c37617fc1b7867e9
BAC009S0011W0244,./aishell/data_aishell/wav/train/S0011/BAC009S0011W0244.wav,3.9,必将 受到 监督 部门 的 严肃 查处,39cb1634b88d41d0e98cbf11743b33344bd28f042b03fac3c37617fc1b7867e9
BAC009S0011W0490,./aishell/data_aishell/wav/train/S0011/BAC009S0011W0490.wav,3.261,她 在 睡梦 中听 到 了 一声 闷 响,39cb1634b88d41d0e98cbf11743b33344bd28f042b03fac3c37617fc1b7867e9
BAC009S0011W0254,./aishell/data_aishell/wav/train/S0011/BAC009S0011W0254.wav,3.282,除了 升级 到 不锈钢 金属 之外,39cb1634b88d41d0e98cbf11743b33344bd28f042b03fac3c37617fc1b7867e9
BAC009S0012W0125,./aishell/data_aishell/wav/train/S0012/BAC009S0012W0125.wav,4.468,应当 积极 推行 货币 化安 置 方式,5dbda70e7144d3ae9fbed86df20f1e8a7a6d86cc6d53d25cf29b4eebc5e9dde1
BAC009S0012W0145,./aishell/data_aishell/wav/train/S0012/BAC009S0012W0145.wav,4.155,促进 房地 产 市场 健康 有 序 发展,5dbda70e7144d3ae9fbed86df20f1e8a7a6d86cc6d53d25cf29b4eebc5e9dde1
BAC009S0012W0123,./aishell/data_aishell/wav/train/S0012/BAC009S0012W0123.wav,3.905,包括 实物 安置 和 货币 安置 计划,5dbda70e7144d3ae9fbed86df20f1e8a7a6d86cc6d53d25cf29b4eebc5e9dde1
BAC009S0012W0136,./aishell/data_aishell/wav/train/S0012/BAC009S0012W0136.wav,3.208,新京 报 记者 统计 发现,5dbda70e7144d3ae9fbed86df20f1e8a7a6d86cc6d53d25cf29b4eebc5e9dde1
BAC009S0012W0121,./aishell/data_aishell/wav/train/S0012/BAC009S0012W0121.wav,3.874,你 还 囤 着 车库 商铺 慢慢 卖 吗,5dbda70e7144d3ae9fbed86df20f1e8a7a6d86cc6d53d25cf29b4eebc5e9dde1
BAC009S0012W0152,./aishell/data_aishell/wav/train/S0012/BAC009S0012W0152.wav,5.336,地方 政府 也 在 跟进 中央 步调,5dbda70e7144d3ae9fbed86df20f1e8a7a6d86cc6d53d25cf29b4eebc5e9dde1
BAC009S0012W0162,./aishell/data_aishell/wav/train/S0012/BAC009S0012W0162.wav,4.253,促进 房地 产业 持续 健康 发展,5dbda70e7144d3ae9fbed86df20f1e8a7a6d86cc6d53d25cf29b4eebc5e9dde1
BAC009S0014W0209,./aishell/data_aishell/wav/train/S0014/BAC009S0014W0209.wav,5.271,单位 减排 不 力 被 挂牌 督办,fa3e46e19d6d0375b0255cebb22edb6fd8eb93b27f79ae601085dd3048eb92a9
BAC009S0015W0277,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0277.wav,3.393,据 华尔 街 日报 网站 报道,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0405,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0405.wav,6.6,亲自 上阵 连拍 八 遍 影片 中 最 惊险 的 徒手 扒 飞机 场面,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0484,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0484.wav,3.627,他 连连 摆手 你们 别 采访 我,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0422,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0422.wav,3.253,头发 也 被 整齐 的 梳 起,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0157,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0157.wav,3.184,就 是 千军 万马 闹 家装,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0485,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0485.wav,3.176,你 看 我 现在 正在 上班,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0324,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0324.wav,3.284,汽车 厂 里 的 喷涂 工序,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0445,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0445.wav,3.108,扔 东西 的 男子 住 七 楼,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0335,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0335.wav,3.15,随着 经济 的 高速 发展,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0333,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0333.wav,3.585,迅速 扩大 了 生产 的 规模,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0382,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0382.wav,4.642,这 让 这 枚 金牌 的 归属 充满 了 悬念,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0373,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0373.wav,3.448,麦迪逊 拿到 了 五 个 冠军,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0135,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0135.wav,3.666,尽管 探索 和 创新 精神 可嘉,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0440,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0440.wav,3.348,突然 噼 里 啪啦 落 下 杂物,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0318,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0318.wav,3.394,就 立即 引来 公众 的 好奇,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0320,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0320.wav,4.293,它们 的 外形 与 人们 想象 截然 不 同,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0400,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0400.wav,3.2,七年 前 的 北京 奥运 会,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0274,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0274.wav,4.676,其 还 将 业务 扩展 到 了 新兴 市场,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0449,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0449.wav,4.096,高考 状元 在山 西晋 城 骑马 游街,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0224,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0224.wav,4.315,较大 和 重大 事故 起 数 下降 很多,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0337,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0337.wav,3.665,加之 计划 生育 的 多年 执行,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0280,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0280.wav,3.753,也 在 收购 相关 的 初创 企业,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0427,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0427.wav,4.0,坐 在 沙发 上 拿 着 一束 气球,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0417,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0417.wav,3.913,刘 嘉玲 在 微 博 晒 出 一 张 美照,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0468,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0468.wav,3.109,并且 把 乐趣 变成 职业,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0015W0371,./aishell/data_aishell/wav/train/S0015/BAC009S0015W0371.wav,3.653,她 在 赢得 美国 冠军 的 同时,2ddcbcfd14c02240edaf61bf958ae45a0215a111a94bf2b0e834efb222729808
BAC009S0017W0125,./aishell/data_aishell/wav/train/S0017/BAC009S0017W0125.wav,3.278,你 设想 了 几百 个 验收 节点,2bdf76c411d81c80f40447c6e89d19d5a5069680d87830bf5b0beb3ff3dfd767
BAC009S0017W0316,./aishell/data_aishell/wav/train/S0017/BAC009S0017W0316.wav,3.444,东莞 一 家 手机 零件 企业,2bdf76c411d81c80f40447c6e89d19d5a5069680d87830bf5b0beb3ff3dfd767
BAC009S0018W0410,./aishell/data_aishell/wav/train/S0018/BAC009S0018W0410.wav,3.003,据 香港 媒体 报道,a16e026cc5680ba61ef8ccc433d2f782a67c0ab3d501fe00945e4bec26cbbd24
BAC009S0019W0400,./aishell/data_aishell/wav/train/S0019/BAC009S0019W0400.wav,3.674,今年 的 比赛 他 都 非常 出色,ad0f647090b35daee019f930adb1caa78da7d45841917a95da79e99ca9757dce
BAC009S0019W0306,./aishell/data_aishell/wav/train/S0019/BAC009S0019W0306.wav,3.376,遭到 该 企业 的 一 口 回绝,ad0f647090b35daee019f930adb1caa78da7d45841917a95da79e99ca9757dce
BAC009S0021W0345,./aishell/data_aishell/wav/train/S0021/BAC009S0021W0345.wav,3.93,蒋 灵川 骑 摩托 车载 着 女友 燕子,2a07dbe2240718e3e29a0757b872deb1264d6867b0b4906b8f01999961715998
BAC009S0021W0384,./aishell/data_aishell/wav/train/S0021/BAC009S0021W0384.wav,3.363,再 到 若尔盖 草原 试行,2a07dbe2240718e3e29a0757b872deb1264d6867b0b4906b8f01999961715998
BAC009S0021W0361,./aishell/data_aishell/wav/train/S0021/BAC009S0021W0361.wav,3.724,自从 晓得 了 他们 在 外头 骑车 旅行,2a07dbe2240718e3e29a0757b872deb1264d6867b0b4906b8f01999961715998
BAC009S0024W0212,./aishell/data_aishell/wav/train/S0024/BAC009S0024W0212.wav,3.105,公示 看 得清 楚 吃 得明 白,fc9fd072bab0cfcab012b2d8e89c85912d8f209d5bbaa83aca36797f858cb8c2
BAC009S0026W0483,./aishell/data_aishell/wav/train/S0026/BAC009S0026W0483.wav,3.119,我 担心 父亲 身体 吃 不 消,8918a0f3b9ea9e0fc7574addd7229e159ccc34b57b97980ba4008f5e8aaed296
BAC009S0026W0341,./aishell/data_aishell/wav/train/S0026/BAC009S0026W0341.wav,4.459,而且 我 几乎 这 下半 年 就 没 有 给 他 安排 比赛,8918a0f3b9ea9e0fc7574addd7229e159ccc34b57b97980ba4008f5e8aaed296
BAC009S0027W0131,./aishell/data_aishell/wav/train/S0027/BAC009S0027W0131.wav,3.797,二月 份 成交 量 预计 也 不 会 太 大,e1847bd3c9d3b093cb355fe6344999321d18c122bf2ffe86d3fd16c9bfcc102d
BAC009S0028W0123,./aishell/data_aishell/wav/train/S0028/BAC009S0028W0123.wav,3.199,在 讲 白银 时代 的 故事,ef310ec5400c4baf29a71da43c58d2a560f16c54251ab1250aca054e84549659
BAC009S0028W0246,./aishell/data_aishell/wav/train/S0028/BAC009S0028W0246.wav,3.307,对 我 国信 息 产业 而言,ef310ec5400c4baf29a71da43c58d2a560f16c54251ab1250aca054e84549659
BAC009S0031W0217,./aishell/data_aishell/wav/train/S0031/BAC009S0031W0217.wav,3.937,当时 没 有 听到 什么 求救 的 声音,b88c9622167fbc50bcf11494a7da323343aa363e3fe5ea917d563f2267498fea
BAC009S0031W0211,./aishell/data_aishell/wav/train/S0031/BAC009S0031W0211.wav,4.071,因为 那 节 车厢 的 车头 被 挤 在 车 里,b88c9622167fbc50bcf11494a7da323343aa363e3fe5ea917d563f2267498fea
BAC009S0031W0249,./aishell/data_aishell/wav/train/S0031/BAC009S0031W0249.wav,3.174,战时 要 按照 属地 指挥,b88c9622167fbc50bcf11494a7da323343aa363e3fe5ea917d563f2267498fea
BAC009S0031W0204,./aishell/data_aishell/wav/train/S0031/BAC009S0031W0204.wav,3.211,直到 车厢 被 清理 完毕,b88c9622167fbc50bcf11494a7da323343aa363e3fe5ea917d563f2267498fea
BAC009S0031W0372,./aishell/data_aishell/wav/train/S0031/BAC009S0031W0372.wav,3.862,此时 距离 比赛 开场 仅 过去 六 秒,b88c9622167fbc50bcf11494a7da323343aa363e3fe5ea917d563f2267498fea
BAC009S0031W0205,./aishell/data_aishell/wav/train/S0031/BAC009S0031W0205.wav,3.292,我们 消防 人员 才 撤 下来,b88c9622167fbc50bcf11494a7da323343aa363e3fe5ea917d563f2267498fea
BAC009S0031W0201,./aishell/data_aishell/wav/train/S0031/BAC009S0031W0201.wav,3.038,魏 捍东 对于 这次 事故,b88c9622167fbc50bcf11494a7da323343aa363e3fe5ea917d563f2267498fea
BAC009S0033W0303,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0303.wav,4.489,虽然 行业 内 有 很多 创 客 空间 孵化 器,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0194,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0194.wav,3.169,要 用 改革 的 办法 破解 难题,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0277,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0277.wav,3.034,并 获得 了 一定 的 市场 份额,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0360,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0360.wav,3.888,还有 近年 来 进步 神速 的 迈克 怀特,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0170,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0170.wav,3.343,绿地 开始 修 地铁 做 金融,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0359,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0359.wav,3.326,超新 星 特鲁 姆普 领衔,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0469,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0469.wav,3.303,海淀 法院 开庭 审理 该 案,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0204,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0204.wav,3.271,特别 是 支持 小 微 企业 发展,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0181,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0181.wav,5.578,恒大 去年 又 做起 了 油 米 婴幼 儿 奶粉 的 生意,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0295,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0295.wav,6.1,在国 家 工业 和信 息 化 部 副 部长 杨 学山 看来,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0169,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0169.wav,5.318,恒大 开始 卖 粮 卖 油 卖 矿泉 水 卖 婴幼 儿 奶粉,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0319,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0319.wav,3.382,而 万科 以前 没 做 过 孵化 器,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0291,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0291.wav,3.192,跟 中国 的 产业 界 联合 起来,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0193,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0193.wav,3.192,我 先 谈 一 下 思考 的 几 件 事,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0376,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0376.wav,3.714,有新 科 世锦赛 冠军 宾汉 姆,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0240,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0240.wav,4.307,希望 在 我们 国家 建立 一 所 一 流 的 民办 大学,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0250,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0250.wav,4.275,将来 兴办 的 高起 点 民办 大学 不 只是 一 所,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0388,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0388.wav,3.999,但 随后 输 给 阿斯 加德 位居 次席,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0313,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0313.wav,3.587,万科 是 在 尝试 进行 资源 整合,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0338,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0338.wav,4.425,排名 第 一 的 则 是 印度 选手 阿德 瓦尼,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0134,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0134.wav,3.951,国内 上下 游 市场 拓展 业务,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0373,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0373.wav,4.251,第 二 场 击败 泰国 选手 位居 积分 榜 榜首,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0270,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0270.wav,4.038,由于 其 具备 高性 能 和 高可 靠 性,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0155,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0155.wav,3.737,还 开始 卖水 卖 米 卖 油,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0191,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0191.wav,4.867,今年 上 半年 一定 要 把 实施 细则 制订 出来,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0137,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0137.wav,3.769,国内 国外 市场 多 点 开花 的 局面,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0222,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0222.wav,3.208,把 农业 现代 化 摆 在 重要 位置,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0315,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0315.wav,3.627,孵化 器 最 重要 的 资源 是 整合 能力,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0351,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0351.wav,5.278,第 二 场 袁 思俊 迎战 巴基斯坦 选手 赛义德,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0320,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0320.wav,3.018,它 需要 通过 与 别人 的 合作,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
BAC009S0033W0468,./aishell/data_aishell/wav/train/S0033/BAC009S0033W0468.wav,4.07,并 以其 肖像 权 和 名誉 权 被 侵犯 为由,1767abb75196945e98ea1e90c973de9342dd95b40abf9e45f4e255fb49b765f9
